time,seconds_elapsed,z,y,x
1758972184657410800,0.052410888671875,9.476719541975855,1.3776833149388432,2.1128549080371855
1758972184667369000,0.062368896484375,9.3907340339154,1.4724347516484557,2.4117285490185023
1758972184677326800,0.072326904296875,9.282290025809406,1.5881741774596272,2.73627176104635
1758972184687286000,0.0822861328125,9.156348354935645,1.732289218405634,3.054642421919107
1758972184697244000,0.092243896484375,9.028920244896412,1.8943829836346209,3.3257021733015772
1758972184707201800,0.102201904296875,8.920887155678868,2.0404023968972265,3.5248990500003097
1758972184717159700,0.11215966796875,8.831691453400254,2.126903014872968,3.694306353113055
1758972184727118800,0.122118896484375,8.739732716149092,2.128718978253752,3.905895386134088
1758972184737076700,0.13207666015625,8.638199510344862,2.045494751600176,4.167474484726786
1758972184747035000,0.142034912109375,8.53320418138802,1.889410455919057,4.448026287075877
1758972184756992800,0.15199267578125,8.44258166117668,1.6806052083976566,4.697740468090772
1758972184766951700,0.16195166015625,8.380717033416031,1.4331104569979012,4.886732761639356
1758972184776909800,0.171909912109375,8.338767650958895,1.1548417240846902,5.030077402734756
1758972184786868000,0.181867919921875,8.30108469377458,0.8606579214200377,5.149916665080189
1758972184796825900,0.191825927734375,8.269889345043897,0.5758631842715666,5.239055084213614
1758972184806784800,0.20178466796875,8.254206622743606,0.3384174236014485,5.2843099379569285
1758972184816743000,0.211742919921875,8.247636012181639,0.16281217916402965,5.30286558534503
1758972184826700800,0.22170068359375,8.232618475791812,0.03761717335555004,5.328504468992352
1758972184836658700,0.23165869140625,8.202680433645844,-0.05012746474836021,5.374374824285507
1758972184846617600,0.24161767578125,8.165847955811023,-0.11144255973431282,5.4292625987708565
1758972184856575700,0.25157568359375,8.124763081228732,-0.1567999148708768,5.489446726098656
1758972184866533600,0.26153369140625,8.087889102339744,-0.19616403007516636,5.542378105819225
1758972184876491800,0.27149169921875,8.058967543759941,-0.2427913046828471,5.5825154704183335
1758972184886450700,0.28145068359375,8.037365952804684,-0.3013798881812021,5.610730926555394
1758972184896408800,0.291408935546875,8.01896520371735,-0.36576965050529686,5.633186503991484
1758972184906366700,0.30136669921875,7.998497585228085,-0.42670996649526055,5.657945682194828
1758972184916324900,0.311324951171875,7.975200296270847,-0.4716811809916049,5.687185805204511
1758972184926283800,0.32128369140625,7.947372962668537,-0.4931407331276685,5.724199484825134
1758972184936242000,0.331241943359375,7.911950936153531,-0.4965433081127703,5.772769162204861
1758972184946199800,0.34119970703125,7.864006112673878,-0.4965682598909363,5.837911788722872
1758972184956158000,0.351157958984375,7.801153642919659,-0.5035414599044248,5.921050090658665
1758972184966116900,0.361116943359375,7.716099278229475,-0.524579096833989,6.029677638638019
1758972184976074800,0.37107470703125,7.592955129119753,-0.5664829596489668,6.180333479529619
1758972184986032600,0.38103271484375,7.415657949540019,-0.6326556598670781,6.385777726185322
1758972184995990800,0.39099072265625,7.189493570938706,-0.7122377306260168,6.631310822123289
1758972185005949700,0.40094970703125,6.934326969736814,-0.7817311727646737,6.890165756449103
1758972185015907800,0.410907958984375,6.664075612127781,-0.8370449175771325,7.145617019811272
1758972185025865700,0.42086572265625,6.383975060677528,-0.8941165389075875,7.390249952039122
1758972185035823900,0.430823974609375,6.09228519372046,-0.9691059481140225,7.623337407901882
1758972185045782800,0.44078271484375,5.77853430160284,-1.0647942272823303,7.851442399176955
1758972185055741000,0.450740966796875,5.426609453913569,-1.1711813759237528,8.083972805678844
1758972185065698800,0.46069873046875,5.0324721889168025,-1.2887515242934227,8.317675178569555
1758972185075657000,0.470656982421875,4.613914768412709,-1.436869663400948,8.533321085765957
1758972185085615900,0.480615966796875,4.198386048080027,-1.632613184775412,8.71082810870409
1758972185095574000,0.490573974609375,3.8032664940476417,-1.8811172593481837,8.84120746976435
1758972185105532000,0.500531982421875,3.4301424987241624,-2.170644395313412,8.927083672231435
1758972185115489800,0.51048974609375,3.0737597948431965,-2.486507895670831,8.97438902876377
1758972185125448700,0.52044873046875,2.737479967792332,-2.8145734366059303,8.98636412871778
1758972185135406800,0.53040673828125,2.434146863184124,-3.13458075876981,8.967703851911425
1758972185145364700,0.54036474609375,2.1905527724847196,-3.4250805391594765,8.924163400870562
1758972185155323000,0.550322998046875,2.038503723669052,-3.6706092511832713,8.862365408605337
1758972185165281800,0.56028173828125,1.9778171997770666,-3.869980023144185,8.791009898921846
1758972185175239700,0.57023974609375,1.9735716711618005,-4.024657959158718,8.72224323668778
1758972185185197800,0.58019775390625,1.987090201165527,-4.135922577643394,8.666949219489098
1758972185195156000,0.590156005859375,1.9944107533119617,-4.212689298720657,8.62820710864067
1758972185205115000,0.600114990234375,1.976716983450204,-4.26687301658988,8.605625274476408
1758972185215072800,0.61007275390625,1.9364891640886663,-4.309317196826637,8.593613349643348
1758972185225031000,0.620031005859375,1.8956240697368978,-4.34034420325309,8.587106451967358
1758972185234988800,0.62998876953125,1.859847238434851,-4.353265644146502,8.58838947751522
1758972185244946700,0.63994677734375,1.8192416718021034,-4.3425317764252425,8.60250918828249
1758972185254905600,0.649905517578125,1.76427703268826,-4.305011024065315,8.632761703205109
1758972185264863700,0.65986376953125,1.695864882980287,-4.242492024049163,8.677308116418123
1758972185274821600,0.669821533203125,1.6172241847246884,-4.165119738294184,8.729647375464438
1758972185284779800,0.67977978515625,1.5258078837871552,-4.085878443796933,8.783387733480334
1758972185294738700,0.68973876953125,1.4121771206930278,-4.010012763212621,8.837190050816535
1758972185304696800,0.69969677734375,1.2766045749038457,-3.9476758417651054,8.88574803775847
