time,seconds_elapsed,z,y,x
1758274019563199500,0.052199462890625,9.48726665495336,2.3465946903288364,0.8097180808428674
1758274019573157600,0.06215771484375,9.436310959219933,2.4894763900876042,0.9638105451196431
1758274019583115500,0.072115478515625,9.373476025122404,2.6566870599389074,1.1181859910562635
1758274019593073700,0.08207373046875,9.303404125508665,2.8294185390383,1.2694286919251083
1758274019603030800,0.09203076171875,9.23131504085362,2.99518982373625,1.4078528277531266
1758274019612988400,0.101988525390625,9.159331754660606,3.144109050093591,1.5464827152863143
1758274019622946600,0.111946533203125,9.088896282431483,3.2675264631867407,1.6987112123221157
1758274019632904400,0.121904541015625,9.020555152133106,3.361412076847255,1.8710645057588815
1758274019642862600,0.131862548828125,8.952301700118184,3.422819023968279,2.0762918947935103
1758274019652819700,0.14181982421875,8.883798657256364,3.446846088504791,2.3168419416218993
1758274019662777600,0.151777587890625,8.818899776366353,3.4285490920528767,2.5772940820112824
1758274019672735500,0.161735595703125,8.75747120193541,3.370026468196511,2.8495626246616244
1758274019682693400,0.171693359375,8.695210268333554,3.2733021239787337,3.138342157129943
1758274019692651500,0.181651611328125,8.622168997520207,3.1373785727947947,3.4620004030168054
1758274019702608600,0.191608642578125,8.52661895777881,2.970116757278144,3.8269527823224663
1758274019712566500,0.20156640625,8.402660569676756,2.7734289407908914,4.227737814770639
1758274019722524700,0.211524658203125,8.256967319628595,2.5436583543911575,4.6392537923306225
1758274019732482600,0.221482666015625,8.110954920628666,2.2856315414525565,5.015843125677108
1758274019742440400,0.2314404296875,7.98705556923747,2.0101609878905116,5.3232116232812405
1758274019752397600,0.2413974609375,7.884471393075585,1.7276390545122324,5.569627931794524
1758274019762355500,0.25135546875,7.766441810500622,1.4493474521800875,5.8096600922286505
1758274019772313600,0.261313720703125,7.610807012152671,1.180909062277153,6.070539225858449
1758274019782271700,0.271271728515625,7.427581611567735,0.9321742476884275,6.335018429806828
1758274019792229600,0.281229736328125,7.243374798730016,0.7164215921819209,6.571958469444513
1758274019802186500,0.2911865234375,7.075806401482224,0.538093644782342,6.768589879569411
1758274019812144600,0.30114453125,6.918200595322251,0.38826917668096717,6.939605786922574
1758274019822102500,0.3111025390625,6.745732151073217,0.24556911709941923,7.113732519772649
1758274019832060700,0.321060791015625,6.550261601421236,0.08744349744957872,7.297725982120633
1758274019842018600,0.3310185546875,6.3360010111033915,-0.09124103570217267,7.484460852131247
1758274019851976700,0.340976806640625,6.112181149801612,-0.284650853432063,7.66358933879137
1758274019861933600,0.35093359375,5.890288457170128,-0.4918453960875049,7.825150020056962
1758274019871891500,0.360891357421875,5.6662470620721574,-0.7098890486080199,7.972457719564438
1758274019881849600,0.370849609375,5.427114480826258,-0.9369028836455195,8.114125367358326
1758274019891807500,0.380807373046875,5.172262352401018,-1.1707093014325947,8.249092056208848
1758274019901765600,0.390765625,4.906843821775913,-1.4033300896316765,8.374003214991092
1758274019911722800,0.40072265625,4.633485438062251,-1.6223904814466834,8.489349257570504
1758274019921680400,0.410680419921875,4.363660196910798,-1.817778321251273,8.59212106525898
1758274019931638500,0.420638427734375,4.117610675883293,-1.9887293466746805,8.675288008767366
1758274019941596400,0.430596435546875,3.9119349585592746,-2.1527903203234073,8.731129722976684
1758274019951554600,0.440554443359375,3.7475349622145293,-2.3364288317538797,8.755995868685842
1758274019961511700,0.45051171875,3.6007340431854127,-2.546495623643696,8.759021938508749
1758274019971469600,0.460469482421875,3.4392268456727266,-2.767318348956108,8.756943963190913
1758274019981427700,0.470427734375,3.2517154383316633,-2.9792791378989816,8.759031875380874
1758274019991385300,0.48038525390625,3.0418747102826833,-3.172288850395381,8.766640012297033
1758274020001343500,0.490343505859375,2.8180665394186972,-3.346171253095567,8.776790234911442
1758274020011300600,0.500300537109375,2.5867101451322436,-3.5030829395115375,8.786793742531538
1758274020021258500,0.510258544921875,2.3545665459908545,-3.6490436083242295,8.792660588738322
1758274020031216600,0.520216552734375,2.107500541397184,-3.7995048034265637,8.791620139774679
1758274020041174500,0.530174560546875,1.8519161531746386,-3.9616748487621543,8.777581093028187
1758274020051132700,0.540132568359375,1.612347080207616,-4.131466475017368,8.746525445029139
1758274020061089500,0.550089599609375,1.4138741338692604,-4.305555213944614,8.696753990644217
1758274020071047400,0.56004736328125,1.2664333095014095,-4.4834228868886825,8.629336989453435
1758274020081005600,0.570005615234375,1.151255682291463,-4.670242512573301,8.545981829896569
1758274020090963700,0.579963623046875,1.0394620714966207,-4.8616518041357395,8.453061554136871
1758274020100921600,0.589921630859375,0.913254370097816,-5.0557683088302605,8.353177284583449
1758274020110879700,0.599879638671875,0.762319420003891,-5.257336590835452,8.243160328072308
1758274020120836600,0.609836669921875,0.6191138220530003,-5.447889557829499,8.130656230920552
1758274020130794500,0.61979443359375,0.5384547331796958,-5.621658563283085,8.017319190075993
1758274020140752600,0.629752685546875,0.512661206959933,-5.7959758502691985,7.89393597151339
1758274020150710500,0.63971044921875,0.49531486229635774,-5.997011632832884,7.743443212229013
1758274020160668700,0.649668701171875,0.4668284071981907,-6.232704302757978,7.556841028687358
1758274020170625500,0.65962548828125,0.43446996950488537,-6.495298423612117,7.334351539206504
1758274020180583400,0.66958349609375,0.43605387769546355,-6.767479872500896,7.083886832085251
1758274020190541600,0.67954150390625,0.4780580956123769,-7.0331719593703745,6.817355956304073
1758274020200499500,0.68949951171875,0.5503842404263094,-7.295290279406308,6.530407146394253
1758274020210457600,0.69945751953125,0.6273783770512789,-7.560208459293841,6.214499953025579
